Question Difficulty,Topic Difficulty,Score,Skill Level,Skill_Level_encoded,Time Taken (QNS/Seconds)
1.6,5.2,100.0,Advanced,2,7.5735
5.7,1.8,100.0,Advanced,2,6.0208
4.1,6.6,98.6,Advanced,2,5.8861
4.2,1.5,74.35,Beginner,0,18.9571
8.0,6.0,37.0,Beginner,0,16.1432
3.3,1.4,78.85,Beginner,0,16.1497
7.5,3.9,97.2,Advanced,2,3.5436
8.6,3.4,46.0,Beginner,0,14.5298
9.1,7.4,25.75,Beginner,0,22.539
5.6,6.3,96.2,Advanced,2,12.2452
6.4,8.9,56.449999999999996,Intermediate,1,17.8416
7.5,6.7,36.1,Beginner,0,15.3931
3.9,9.5,93.2,Advanced,2,5.94
3.2,2.9,88.65,Intermediate,1,18.8805
6.9,2.7,100.0,Advanced,2,10.1831
5.3,1.6,100.0,Advanced,2,10.9146
1.7,6.0,65.35,Beginner,0,9.4296
4.4,2.9,67.15,Beginner,0,23.3553
9.4,6.4,54.699999999999996,Intermediate,1,6.6903
8.7,6.6,89.4,Advanced,2,8.5151
4.6,3.6,63.1,Beginner,0,12.1487
7.3,1.5,60.4,Beginner,0,16.9061
4.9,1.2,100.0,Advanced,2,6.4359
5.1,2.2,67.15,Beginner,0,8.3178
1.6,6.1,100.0,Advanced,2,3.7208
2.7,2.7,75.7,Beginner,0,27.2154
6.5,8.1,90.8,Advanced,2,4.2273
7.9,5.5,93.2,Advanced,2,3.8496
6.6,3.7,73.94999999999999,Intermediate,1,15.9727
9.2,5.6,33.400000000000006,Beginner,0,27.5453
5.5,7.5,41.5,Beginner,0,14.0494
7.4,6.4,37.9,Beginner,0,15.4438
3.6,2.3,100.0,Advanced,2,5.7311
9.5,2.7,45.1,Beginner,0,25.2291
7.2,7.5,33.85000000000001,Beginner,0,13.0647
6.1,9.1,89.6,Advanced,2,4.1495
1.0,5.4,71.2,Beginner,0,21.5929
8.9,6.8,55.050000000000004,Intermediate,1,14.3268
10.0,3.2,40.6,Beginner,0,7.4721
6.8,6.6,63.10000000000001,Intermediate,1,6.6635
1.1,10.0,97.8,Advanced,2,13.3139
1.8,9.1,98.2,Advanced,2,5.6413
9.4,9.6,82.0,Advanced,2,7.5096
1.7,7.1,100.0,Advanced,2,13.2096
2.8,8.1,50.95,Beginner,0,8.1114
5.5,1.8,67.15,Beginner,0,6.5755
6.2,4.8,50.5,Beginner,0,9.7443
8.4,3.8,45.1,Beginner,0,8.9422
9.6,2.7,44.65,Beginner,0,7.0334
7.9,7.6,30.25,Beginner,0,23.8315
6.4,9.7,27.549999999999997,Beginner,0,26.6415
2.1,1.1,100.0,Advanced,2,7.4107
9.3,1.5,51.4,Beginner,0,25.2651
3.7,5.1,100.0,Advanced,2,6.5112
7.2,8.0,89.6,Advanced,2,12.2727
8.0,5.7,38.35,Beginner,0,18.6036
2.2,3.8,100.0,Advanced,2,5.6776
4.1,3.9,64.0,Beginner,0,15.2985
8.9,9.6,45.25,Intermediate,1,18.1805
6.9,1.1,100.0,Advanced,2,15.086
2.1,3.7,100.0,Advanced,2,3.9966
9.9,3.9,37.9,Beginner,0,8.7598
7.5,4.4,96.2,Advanced,2,9.3899
9.6,7.4,86.0,Advanced,2,3.6842
2.5,1.2,83.35,Beginner,0,11.7081
2.9,3.9,69.4,Beginner,0,22.3436
4.3,9.9,91.6,Advanced,2,2.9678
9.1,5.8,90.2,Advanced,2,11.146
1.0,1.3,89.65,Beginner,0,22.6343
8.6,4.8,93.2,Advanced,2,16.0512
9.0,3.4,95.2,Advanced,2,9.3351
7.5,5.8,40.15,Beginner,0,19.4987
9.1,4.6,38.35,Beginner,0,8.4233
3.3,5.3,100.0,Advanced,2,12.9425
1.7,8.5,99.6,Advanced,2,9.1058
9.1,5.1,36.1,Beginner,0,25.2279
8.1,9.9,19.0,Beginner,0,14.5774
8.5,5.2,92.6,Advanced,2,13.0675
1.5,1.3,100.0,Advanced,2,8.6764
6.7,5.1,96.4,Advanced,2,8.8081
1.6,6.1,100.0,Advanced,2,10.4102
2.5,1.6,81.55,Beginner,0,26.52
1.7,10.0,96.6,Advanced,2,13.3599
4.6,5.1,56.35,Beginner,0,11.3426
8.3,2.5,51.4,Beginner,0,13.5854
1.7,4.0,100.0,Advanced,2,13.6435
6.6,1.8,100.0,Advanced,2,14.228
6.4,5.4,46.9,Beginner,0,25.5707
5.5,8.8,91.4,Advanced,2,14.5361
3.6,1.6,100.0,Advanced,2,7.4141
5.2,5.6,51.4,Beginner,0,16.7287
2.9,7.0,100.0,Advanced,2,6.4546
8.9,6.6,30.25,Beginner,0,15.0408
5.0,4.1,59.050000000000004,Beginner,0,24.3209
1.8,4.6,71.2,Beginner,0,23.885
6.5,2.5,78.5,Intermediate,1,6.7636
5.4,7.1,43.75,Beginner,0,25.4876
1.2,1.5,87.85,Beginner,0,11.9682
1.2,4.8,73.0,Beginner,0,26.7809
3.4,1.4,78.4,Beginner,0,21.276
9.4,2.8,45.1,Beginner,0,21.9187
6.7,1.6,62.65,Beginner,0,21.216
3.3,5.5,100.0,Advanced,2,12.5157
10.0,6.1,87.8,Advanced,2,8.8242
3.5,4.5,64.0,Beginner,0,6.7503
5.4,7.6,64.5,Intermediate,1,15.0415
9.3,4.0,40.15,Beginner,0,26.6866
8.7,1.9,98.8,Advanced,2,12.7068
1.2,7.3,61.75,Beginner,0,8.1016
8.4,3.5,96.2,Advanced,2,12.8644
4.8,2.4,67.6,Beginner,0,17.254
7.6,8.4,28.0,Beginner,0,26.346
3.6,8.5,95.8,Advanced,2,14.1782
1.3,3.6,92.85,Intermediate,1,11.0134
3.0,6.0,59.5,Beginner,0,13.1332
9.9,7.6,85.0,Advanced,2,4.8548
5.2,7.0,67.30000000000001,Intermediate,1,11.6096
1.1,5.7,100.0,Advanced,2,6.8198
2.8,4.9,100.0,Advanced,2,13.8915
3.6,4.1,100.0,Advanced,2,15.0892
7.4,2.2,100.0,Advanced,2,13.2535
7.9,5.5,93.2,Advanced,2,5.2497
5.0,6.7,96.6,Advanced,2,12.9489
4.3,5.3,100.0,Advanced,2,7.4681
5.9,1.2,68.05,Beginner,0,25.4171
1.8,6.1,100.0,Advanced,2,7.1424
8.8,2.3,71.14999999999999,Intermediate,1,19.4075
9.9,6.5,87.2,Advanced,2,15.2502
6.4,5.3,47.35,Beginner,0,23.6692
3.1,2.0,77.05,Beginner,0,25.8548
7.1,1.0,100.0,Advanced,2,9.9647
2.1,4.4,70.75,Beginner,0,20.8791
4.9,8.1,94.0,Advanced,2,10.5116
4.3,8.3,94.8,Advanced,2,11.635
7.7,4.6,95.4,Advanced,2,14.722
6.7,2.9,56.800000000000004,Beginner,0,15.3852
2.2,8.3,52.75,Beginner,0,6.5114
9.2,2.6,46.900000000000006,Beginner,0,18.6589
9.9,9.0,14.950000000000003,Beginner,0,25.293
3.5,1.7,76.6,Beginner,0,21.6745
6.5,6.4,41.949999999999996,Beginner,0,12.0438
3.7,7.9,47.8,Beginner,0,17.3716
7.1,5.5,43.300000000000004,Beginner,0,9.0669
7.8,4.8,43.300000000000004,Beginner,0,21.6187
5.9,2.8,100.0,Advanced,2,4.3406
7.9,2.1,100.0,Advanced,2,13.0165
7.5,7.8,31.14999999999999,Beginner,0,14.017
5.4,1.1,70.75,Beginner,0,12.7081
1.8,5.1,100.0,Advanced,2,7.6381
2.9,8.2,50.050000000000004,Beginner,0,10.3168
5.6,1.9,83.75,Intermediate,1,6.8155
6.9,6.1,41.5,Beginner,0,24.7969
4.2,5.8,100.0,Advanced,2,11.8158
8.6,7.1,29.35000000000001,Beginner,0,9.3398
6.5,7.3,92.4,Advanced,2,10.4618
6.4,2.9,100.0,Advanced,2,7.1286
9.9,7.1,23.5,Beginner,0,10.4884
7.8,7.2,90.0,Advanced,2,14.2182
2.3,5.8,63.550000000000004,Beginner,0,10.1231
5.3,2.6,64.44999999999999,Beginner,0,24.8455
9.0,5.3,35.64999999999999,Beginner,0,19.8135
6.9,5.7,94.8,Advanced,2,10.7324
5.4,6.4,46.9,Beginner,0,21.2349
7.3,7.8,89.8,Advanced,2,14.1388
5.1,9.2,91.4,Advanced,2,6.0112
5.1,3.0,63.550000000000004,Beginner,0,16.5895
6.1,1.8,100.0,Advanced,2,6.5265
6.9,2.2,59.05,Beginner,0,7.1874
9.1,2.1,70.80000000000001,Intermediate,1,20.3572
6.9,9.4,87.4,Advanced,2,7.6012
3.9,6.6,99.0,Advanced,2,8.4588
1.6,6.0,100.0,Advanced,2,5.2854
5.2,6.6,46.9,Beginner,0,22.6712
6.2,9.8,88.0,Advanced,2,9.3679
1.0,2.6,83.8,Beginner,0,16.2009
3.9,3.4,100.0,Advanced,2,6.9178
9.6,5.4,90.0,Advanced,2,11.8203
3.9,4.6,100.0,Advanced,2,7.8084
4.2,6.9,97.8,Advanced,2,3.4151
4.2,5.0,100.0,Advanced,2,14.3662
2.5,3.7,100.0,Advanced,2,10.8119
1.6,4.3,100.0,Advanced,2,12.6289
8.5,10.0,16.75,Beginner,0,14.1832
8.0,3.9,46.449999999999996,Beginner,0,25.5579
9.2,9.5,82.6,Advanced,2,5.6247
2.4,5.5,82.35,Intermediate,1,18.9041
1.5,9.4,98.2,Advanced,2,6.9978
2.5,5.3,64.9,Beginner,0,15.4486
8.6,2.4,98.0,Advanced,2,8.606
2.3,7.7,100.0,Advanced,2,14.9351
8.4,4.4,94.4,Advanced,2,4.2182
4.3,5.7,100.0,Advanced,2,8.2572
6.9,7.6,34.75,Beginner,0,11.2519
9.2,8.3,85.0,Advanced,2,8.0049
5.9,8.2,36.550000000000004,Beginner,0,15.6298
9.6,5.3,32.95,Beginner,0,21.9848
6.8,9.4,27.10000000000001,Beginner,0,21.8083
7.0,4.5,48.25,Beginner,0,22.4172
2.7,9.2,46.45,Beginner,0,26.5151
2.8,7.1,55.45,Beginner,0,17.5107
9.0,5.7,33.85000000000001,Beginner,0,6.9238
3.3,7.7,50.5,Beginner,0,23.1134
9.6,4.1,38.35,Beginner,0,19.542
8.4,2.7,50.05,Beginner,0,21.3692
6.6,6.0,43.300000000000004,Beginner,0,18.4998
4.2,7.2,48.699999999999996,Beginner,0,18.747
4.0,1.2,76.6,Beginner,0,19.6343
8.6,7.2,88.4,Advanced,2,6.1937
8.8,6.1,32.95,Beginner,0,12.9518
7.1,6.3,39.7,Beginner,0,23.8335
6.7,6.4,41.05,Beginner,0,12.6615
2.0,1.2,85.6,Beginner,0,26.8167
6.2,3.9,99.8,Advanced,2,14.631
9.6,2.6,95.6,Advanced,2,8.5947
6.1,9.9,88.0,Advanced,2,13.9028
9.4,6.2,29.799999999999997,Beginner,0,23.2574
4.4,1.8,100.0,Advanced,2,13.6497
6.6,9.5,87.8,Advanced,2,6.824
9.4,6.5,28.450000000000003,Beginner,0,16.1163
2.3,2.7,77.5,Beginner,0,10.5726
9.2,2.0,49.6,Beginner,0,26.3296
4.2,8.1,95.4,Advanced,2,11.5633
2.8,1.9,78.85,Beginner,0,21.495
8.8,6.1,90.2,Advanced,2,14.7665
6.4,9.0,89.2,Advanced,2,12.3834
1.8,9.7,48.25,Beginner,0,19.3157
8.1,9.0,23.049999999999997,Beginner,0,6.6852
1.7,8.0,56.35,Beginner,0,9.0863
7.9,2.3,54.1,Beginner,0,11.7852
1.0,3.5,100.0,Advanced,2,9.0467
3.4,5.3,79.55000000000001,Intermediate,1,9.0314
3.1,8.9,96.0,Advanced,2,6.579
1.1,4.8,100.0,Advanced,2,6.7314
6.4,3.9,73.94999999999999,Intermediate,1,12.4674
3.9,2.5,71.2,Beginner,0,26.9717
3.5,3.2,69.85,Beginner,0,19.1809
1.8,8.3,54.55,Beginner,0,24.1533
6.2,9.8,28.0,Beginner,0,25.849
3.6,7.1,51.85,Beginner,0,16.9568
2.6,1.4,100.0,Advanced,2,15.7419
8.8,7.4,87.6,Advanced,2,8.0046
3.5,8.4,46.449999999999996,Beginner,0,18.1236
2.7,9.7,44.2,Beginner,0,7.6821
7.8,2.7,99.0,Advanced,2,7.0662
8.8,4.8,38.8,Beginner,0,21.5645
8.4,4.1,43.75,Beginner,0,8.9883
1.9,3.7,100.0,Advanced,2,10.4631
8.9,3.0,46.449999999999996,Beginner,0,11.8535
6.8,4.3,97.8,Advanced,2,8.8611
3.7,7.4,97.8,Advanced,2,9.0233
5.2,5.5,98.6,Advanced,2,3.7193
1.7,9.2,98.2,Advanced,2,4.3108
9.4,9.8,81.6,Advanced,2,4.2641
7.3,7.0,91.4,Advanced,2,11.9115
9.5,8.2,84.6,Advanced,2,6.3478
6.0,6.3,95.4,Advanced,2,7.9418
4.4,7.8,95.6,Advanced,2,5.7718
4.6,6.4,71.5,Intermediate,1,17.377
4.5,5.0,57.25,Beginner,0,21.3469
5.7,6.3,96.0,Advanced,2,12.2116
8.0,5.6,38.800000000000004,Beginner,0,19.2469
7.1,6.6,38.35,Beginner,0,27.2188
8.7,9.7,17.200000000000003,Beginner,0,15.4484
7.7,2.5,99.6,Advanced,2,9.4054
7.1,1.1,63.1,Beginner,0,7.6044
7.3,9.3,25.299999999999997,Beginner,0,7.2589
3.8,5.8,100.0,Advanced,2,4.9972
2.4,3.2,90.4,Intermediate,1,19.6511
1.2,6.2,84.1,Intermediate,1,9.2515
3.4,7.2,52.300000000000004,Beginner,0,18.6774
2.0,9.5,48.25,Beginner,0,14.652
2.8,8.9,96.6,Advanced,2,14.3118
7.4,6.1,39.25,Beginner,0,23.2244
6.5,3.7,99.6,Advanced,2,4.3671
6.9,7.7,90.8,Advanced,2,13.5095
8.1,9.9,19.0,Beginner,0,21.5894
5.4,7.5,94.2,Advanced,2,5.7585
6.5,4.8,97.4,Advanced,2,11.5332
8.0,5.1,41.050000000000004,Beginner,0,13.7831
3.8,5.8,100.0,Advanced,2,12.3611
4.5,1.3,73.9,Beginner,0,25.3778
9.3,6.3,88.8,Advanced,2,11.4063
5.1,9.8,90.2,Advanced,2,2.8439
4.2,8.3,95.0,Advanced,2,12.6716
6.8,8.8,88.8,Advanced,2,8.7338
9.5,1.7,97.6,Advanced,2,11.98
2.0,7.5,100.0,Advanced,2,14.2938
6.7,8.9,29.799999999999997,Beginner,0,14.449
9.7,6.1,88.4,Advanced,2,10.2622
6.5,1.7,63.1,Beginner,0,9.3542
9.1,9.5,16.299999999999997,Beginner,0,22.0868
7.7,9.7,21.700000000000003,Beginner,0,25.6506
4.9,7.1,96.0,Advanced,2,9.4357
3.5,2.0,100.0,Advanced,2,13.2715
2.0,6.3,80.94999999999999,Intermediate,1,4.6335
6.0,3.5,100.0,Advanced,2,4.6092
1.9,6.0,100.0,Advanced,2,14.6455
6.6,6.2,94.4,Advanced,2,12.5618
1.5,7.7,100.0,Advanced,2,9.9168
4.6,7.8,95.2,Advanced,2,5.4779
9.2,4.8,92.0,Advanced,2,12.7794
4.4,5.3,56.35,Beginner,0,7.9605
4.2,4.7,59.949999999999996,Beginner,0,15.1709
5.9,9.6,30.25,Beginner,0,27.0294
8.0,2.4,53.199999999999996,Beginner,0,16.2371
9.9,6.3,27.10000000000001,Beginner,0,22.4634
6.8,7.8,34.3,Beginner,0,18.1781
8.7,3.7,95.2,Advanced,2,5.9494
4.7,3.5,100.0,Advanced,2,13.6583
5.0,3.8,60.4,Beginner,0,26.8595
4.9,8.7,38.800000000000004,Beginner,0,12.0709
1.8,8.9,51.849999999999994,Beginner,0,14.8511
5.6,4.3,55.45,Beginner,0,10.554
7.4,1.8,100.0,Advanced,2,9.6001
9.6,4.1,38.35,Beginner,0,16.7713
8.1,4.6,42.85,Beginner,0,12.5805
7.5,7.4,32.95,Beginner,0,17.9949
9.1,5.7,90.4,Advanced,2,3.5114
6.4,1.1,100.0,Advanced,2,8.042
2.2,1.4,100.0,Advanced,2,8.4812
8.6,8.2,86.4,Advanced,2,9.8121
4.6,2.5,100.0,Advanced,2,13.6514
3.4,1.9,76.15,Beginner,0,12.8407
5.2,1.3,100.0,Advanced,2,14.5546
7.0,2.9,55.449999999999996,Beginner,0,12.5524
5.6,8.9,34.75,Beginner,0,26.4838
2.0,6.3,62.65,Beginner,0,6.8043
4.3,8.1,95.2,Advanced,2,4.287
2.3,1.3,100.0,Advanced,2,14.2858
3.1,3.7,69.4,Beginner,0,14.2013
4.6,4.9,100.0,Advanced,2,10.9201
8.5,1.0,100.0,Advanced,2,7.8185
1.0,1.2,90.1,Beginner,0,13.9412
3.5,6.2,100.0,Advanced,2,7.4907
7.9,4.3,45.1,Beginner,0,26.0591
2.3,1.8,100.0,Advanced,2,11.6008
8.9,9.3,46.29999999999999,Intermediate,1,13.8769
5.4,1.1,100.0,Advanced,2,12.5671
4.2,6.6,51.4,Beginner,0,10.4632
4.7,2.7,84.1,Intermediate,1,6.6665
7.6,6.7,35.64999999999999,Beginner,0,11.0552
1.2,7.1,100.0,Advanced,2,6.0567
1.4,3.5,100.0,Advanced,2,7.1755
4.6,7.0,47.800000000000004,Beginner,0,25.1861
5.7,3.3,59.5,Beginner,0,15.2585
2.7,7.0,56.35,Beginner,0,17.2597
9.1,8.8,84.2,Advanced,2,8.9323
6.4,5.6,46.0,Beginner,0,8.0331
3.2,6.8,55.0,Beginner,0,23.8794
4.4,6.1,52.75,Beginner,0,14.168
1.3,8.9,99.6,Advanced,2,8.425
6.7,9.7,87.2,Advanced,2,4.0199
2.1,8.3,99.2,Advanced,2,11.6679
2.8,8.4,49.6,Beginner,0,25.0146
8.9,8.7,84.8,Advanced,2,12.9696
1.9,8.9,51.4,Beginner,0,5.441
2.3,2.8,92.15,Intermediate,1,15.605
5.0,3.2,100.0,Advanced,2,12.9369
8.0,9.2,85.6,Advanced,2,13.2666
2.8,7.8,98.8,Advanced,2,14.4744
2.5,6.6,100.0,Advanced,2,5.7071
7.4,1.7,59.050000000000004,Beginner,0,9.8992
1.6,4.2,100.0,Advanced,2,5.1129
4.9,8.7,92.8,Advanced,2,10.8927
4.6,4.6,100.0,Advanced,2,9.7069
4.6,3.9,100.0,Advanced,2,8.3194
2.2,3.0,100.0,Advanced,2,8.0223
8.7,6.7,89.2,Advanced,2,10.6064
8.6,6.3,32.95,Beginner,0,20.5059
5.7,5.4,97.8,Advanced,2,7.6013
2.7,2.8,75.25,Beginner,0,9.4344
6.1,7.7,92.4,Advanced,2,9.7369
4.8,6.3,97.8,Advanced,2,8.7643
3.6,7.3,98.2,Advanced,2,3.5679
3.8,2.3,100.0,Advanced,2,9.8435
2.9,7.6,99.0,Advanced,2,12.3294
6.6,1.3,64.45,Beginner,0,24.2727
7.0,5.5,43.75,Beginner,0,13.3797
2.0,9.9,68.35,Intermediate,1,12.0147
7.2,7.6,33.39999999999999,Beginner,0,13.5551
9.5,8.5,19.0,Beginner,0,9.3769
6.6,4.1,98.6,Advanced,2,4.1852
4.9,9.0,37.449999999999996,Beginner,0,9.8726
3.3,9.2,95.0,Advanced,2,14.2917
9.8,2.7,95.0,Advanced,2,7.6472
1.5,2.7,81.1,Beginner,0,26.5023
6.2,1.7,100.0,Advanced,2,9.8504
1.5,8.7,54.1,Beginner,0,13.3867
2.4,7.5,100.0,Advanced,2,9.2997
1.4,7.6,100.0,Advanced,2,6.6049
9.0,7.1,87.8,Advanced,2,7.3743
5.2,2.9,81.65,Intermediate,1,5.7997
3.1,7.2,53.65,Beginner,0,24.6149
8.2,5.7,37.45,Beginner,0,7.0041
7.2,9.6,86.4,Advanced,2,7.2079
4.2,3.7,64.44999999999999,Beginner,0,8.9491
4.2,7.8,46.0,Beginner,0,12.1965
2.1,6.6,100.0,Advanced,2,8.7467
2.5,3.4,73.45,Beginner,0,24.7501
8.9,3.5,95.2,Advanced,2,14.622
4.0,7.1,50.050000000000004,Beginner,0,16.0934
8.6,8.2,86.4,Advanced,2,6.6597
6.5,3.2,56.35,Beginner,0,26.1956
2.6,5.1,100.0,Advanced,2,6.6848
6.0,3.0,59.5,Beginner,0,11.0445
6.7,8.6,31.14999999999999,Beginner,0,17.7072
7.2,8.8,88.0,Advanced,2,6.3853
2.1,5.2,67.15,Beginner,0,11.5994
5.9,7.3,40.6,Beginner,0,17.5411
6.0,7.1,64.15,Intermediate,1,20.9544
3.0,5.8,100.0,Advanced,2,4.8627
4.9,4.2,59.05,Beginner,0,15.9053
9.1,9.9,14.5,Beginner,0,11.0486
8.5,7.2,29.35000000000001,Beginner,0,24.3489
2.0,9.2,49.6,Beginner,0,17.1347
1.4,4.7,100.0,Advanced,2,9.1481
6.0,3.3,100.0,Advanced,2,8.7733
6.8,6.0,42.4,Beginner,0,27.7212
9.5,1.4,98.2,Advanced,2,12.2731
2.5,4.7,100.0,Advanced,2,6.0071
3.6,7.9,48.25,Beginner,0,18.4506
7.2,3.6,98.4,Advanced,2,13.2144
3.0,8.3,49.15,Beginner,0,15.4084
9.4,8.5,84.2,Advanced,2,12.0009
6.8,9.8,25.299999999999997,Beginner,0,22.6175
8.6,6.1,90.6,Advanced,2,12.8288
3.8,9.2,41.5,Beginner,0,20.4398
2.7,8.6,97.4,Advanced,2,7.509
10.0,8.8,82.4,Advanced,2,14.8832
1.0,7.3,100.0,Advanced,2,14.7183
3.1,2.5,100.0,Advanced,2,12.0969
7.2,4.2,48.699999999999996,Beginner,0,16.8294
1.7,7.2,59.949999999999996,Beginner,0,26.0403
2.0,9.4,97.2,Advanced,2,11.1053
1.3,7.2,61.75,Beginner,0,13.15
6.2,9.4,55.39999999999999,Intermediate,1,8.031
8.1,1.0,59.050000000000004,Beginner,0,24.0092
9.7,6.9,86.8,Advanced,2,7.2553
9.1,3.2,95.4,Advanced,2,6.8441
6.4,5.3,96.6,Advanced,2,3.6787
9.3,5.6,90.2,Advanced,2,8.3145
3.7,8.0,96.6,Advanced,2,6.7515
8.5,5.9,91.2,Advanced,2,12.3707
2.1,1.4,84.25,Beginner,0,26.1827
4.0,5.0,100.0,Advanced,2,7.2802
7.2,3.3,52.75,Beginner,0,8.1195
5.2,2.8,64.0,Beginner,0,19.507
3.3,8.4,47.35,Beginner,0,21.2958
5.8,8.8,34.3,Beginner,0,8.1329
1.3,8.4,56.349999999999994,Beginner,0,13.9659
1.0,5.9,100.0,Advanced,2,5.4505
2.6,8.0,98.8,Advanced,2,4.7585
6.4,6.3,42.85,Beginner,0,23.6023
5.4,2.3,65.35,Beginner,0,24.4691
4.3,8.8,41.05,Beginner,0,26.7046
1.4,7.6,100.0,Advanced,2,10.3899
5.0,1.6,70.3,Beginner,0,23.3278
7.3,2.2,57.25,Beginner,0,16.9888
9.0,4.9,37.449999999999996,Beginner,0,13.4482
3.3,1.6,100.0,Advanced,2,5.5944
7.4,1.9,58.15,Beginner,0,22.4193
2.2,7.6,55.9,Beginner,0,16.3479
9.1,4.5,38.800000000000004,Beginner,0,13.1305
5.8,3.5,58.15,Beginner,0,12.6079
5.7,7.6,40.15,Beginner,0,18.6172
1.2,5.0,100.0,Advanced,2,5.2372
2.0,9.1,97.8,Advanced,2,14.21
3.8,3.8,100.0,Advanced,2,12.9402
1.4,2.6,82.0,Beginner,0,18.5084
6.3,7.2,39.25,Beginner,0,7.3076
1.3,8.1,57.699999999999996,Beginner,0,24.006
2.4,5.5,64.44999999999999,Beginner,0,19.0094
1.4,4.3,100.0,Advanced,2,7.6636
6.8,6.1,94.2,Advanced,2,10.2374
4.1,5.0,59.050000000000004,Beginner,0,24.1628
3.9,7.2,50.050000000000004,Beginner,0,12.6064
7.5,9.7,49.800000000000004,Intermediate,1,16.1742
5.9,5.4,49.15,Beginner,0,19.4506
7.8,4.9,42.85,Beginner,0,22.7438
8.3,7.0,31.14999999999999,Beginner,0,11.3471
2.7,3.0,74.35,Beginner,0,17.183
8.0,5.0,41.5,Beginner,0,22.0477
9.9,1.0,98.2,Advanced,2,9.4289
6.5,5.2,96.6,Advanced,2,5.1184
6.2,5.7,46.449999999999996,Beginner,0,8.3848
2.3,6.9,77.80000000000001,Intermediate,1,15.0768
3.3,4.1,100.0,Advanced,2,10.4358
2.4,8.4,98.4,Advanced,2,11.1077
9.3,1.2,99.0,Advanced,2,5.7682
4.3,6.4,98.6,Advanced,2,11.3154
10.0,4.2,36.1,Beginner,0,6.6467
8.4,2.2,98.8,Advanced,2,12.3919
6.0,2.1,63.550000000000004,Beginner,0,14.7706
3.8,4.1,64.45,Beginner,0,22.5421
1.7,8.4,54.550000000000004,Beginner,0,25.863
1.5,8.2,56.35,Beginner,0,9.071
9.8,8.3,18.549999999999997,Beginner,0,16.116
4.2,5.9,54.55,Beginner,0,6.8049
4.3,4.0,62.65,Beginner,0,21.4693
4.3,6.3,98.8,Advanced,2,9.2009
4.5,2.9,66.69999999999999,Beginner,0,15.046
5.4,2.0,100.0,Advanced,2,12.0481
3.0,2.7,100.0,Advanced,2,14.8765
2.2,4.8,68.5,Beginner,0,20.5149
2.6,6.8,100.0,Advanced,2,11.0805
5.9,4.4,53.65,Beginner,0,23.0771
3.2,4.1,100.0,Advanced,2,3.8121
1.5,8.0,100.0,Advanced,2,10.2604
9.6,8.7,17.650000000000006,Beginner,0,23.1435
5.1,2.3,66.7,Beginner,0,22.8569
1.1,9.3,53.199999999999996,Beginner,0,20.8148
8.9,5.2,60.64999999999999,Intermediate,1,6.9473
5.9,7.5,39.699999999999996,Beginner,0,17.9023
1.6,1.9,100.0,Advanced,2,7.6138
3.8,8.0,46.9,Beginner,0,7.4195
1.8,9.5,49.15,Beginner,0,7.8378
9.7,3.9,38.800000000000004,Beginner,0,13.3541
6.9,3.5,53.199999999999996,Beginner,0,25.1701
2.2,7.0,100.0,Advanced,2,12.5048
4.9,8.7,38.800000000000004,Beginner,0,21.6348
8.7,7.8,52.25,Intermediate,1,6.9231
8.1,2.9,50.5,Beginner,0,12.8794
5.6,4.2,55.9,Beginner,0,26.3648
8.4,2.1,52.75,Beginner,0,11.4095
2.3,4.1,71.2,Beginner,0,12.6226
6.6,1.8,62.199999999999996,Beginner,0,6.076
1.1,9.3,73.6,Intermediate,1,20.953
5.2,8.1,93.4,Advanced,2,7.8309
8.5,6.5,90.0,Advanced,2,13.5814
8.4,8.8,22.599999999999994,Beginner,0,6.8358
2.6,9.1,47.35,Beginner,0,16.6165
8.4,9.1,85.0,Advanced,2,2.666
3.8,7.7,48.25,Beginner,0,7.7618
8.1,9.0,85.8,Advanced,2,9.5603
8.1,5.7,61.699999999999996,Intermediate,1,15.9372
3.4,8.9,95.4,Advanced,2,3.1809
8.5,3.7,45.1,Beginner,0,14.9038
7.6,1.3,59.949999999999996,Beginner,0,12.8102
7.1,1.5,100.0,Advanced,2,6.6116
9.5,8.9,17.200000000000003,Beginner,0,13.3375
8.5,1.5,55.0,Beginner,0,17.0827
8.2,6.5,90.6,Advanced,2,9.4612
7.0,6.2,93.6,Advanced,2,12.4209
3.8,5.2,59.5,Beginner,0,16.3856
4.5,8.3,94.4,Advanced,2,13.4272
6.6,2.3,100.0,Advanced,2,9.0642
5.4,1.5,100.0,Advanced,2,8.7057
8.5,8.1,86.8,Advanced,2,9.7362
2.5,9.0,97.0,Advanced,2,10.6526
9.4,9.2,16.299999999999997,Beginner,0,19.431
9.9,1.2,97.8,Advanced,2,6.9441
6.1,2.3,100.0,Advanced,2,3.9647
7.4,5.3,42.85,Beginner,0,11.2984
1.7,2.2,100.0,Advanced,2,11.3496
4.3,8.5,94.4,Advanced,2,15.1176
1.2,5.6,100.0,Advanced,2,11.8096
1.9,1.5,84.7,Beginner,0,16.4364
3.1,1.3,100.0,Advanced,2,7.1836
9.5,2.0,48.25,Beginner,0,11.7957
8.4,7.0,30.700000000000003,Beginner,0,15.5103
5.4,7.5,94.2,Advanced,2,7.733
6.9,4.8,96.6,Advanced,2,4.7827
3.6,7.4,98.0,Advanced,2,13.2182
4.9,6.0,50.949999999999996,Beginner,0,22.4217
7.2,6.0,40.6,Beginner,0,7.4501
