Time Taken (QNS/Minutes),Question Difficulty,Topic Difficulty,Score,Skill Level
0.12512781442668908,6.2,8.3,34.75%,Beginner
0.3625724515805767,9.3,2.1,48.699999999999996%,Beginner
0.21288736441077505,4.4,7.8,45.1%,Beginner
0.15308739574453478,6.1,3.8,55.45%,Beginner
0.3563791202623063,8.7,7.3,28.0%,Beginner
0.2149960917967038,7.0,4.0,71.5%,Intermediate
0.22215521022149037,3.3,2.0,100%,Advanced
0.058852406617853986,1.6,4.5,100%,Advanced
0.3122847137685285,4.8,2.2,68.5%,Beginner
0.14292664276926093,3.8,1.4,100%,Advanced
0.14265902557967194,2.9,4.5,66.69999999999999%,Beginner
0.11691268356681027,6.0,2.0,64.0%,Beginner
0.21152707176659122,3.5,3.3,100%,Advanced
0.45083289115945513,6.4,3.0,57.699999999999996%,Beginner
0.4148323386555599,4.0,9.1,41.050000000000004%,Beginner
0.37633070340035046,1.2,3.1,80.65%,Beginner
0.2165238593569447,1.4,3.7,77.05%,Beginner
0.3158762948623826,1.8,6.5,62.65%,Beginner
0.2002188136496169,3.9,8.9,42.4%,Beginner
0.08021588337373822,9.6,4.9,91.0%,Advanced
0.08927461575426064,9.1,4.3,93.2%,Advanced
0.24860373756011825,9.6,6.6,87.6%,Advanced
0.11011839218289,4.6,4.5,59.050000000000004%,Beginner
0.10694758271935002,1.6,8.8,53.199999999999996%,Beginner
0.13048800149031037,4.6,3.3,100%,Advanced
0.44105474796268535,8.5,7.6,27.549999999999997%,Beginner
0.30210601050788455,3.2,7.7,50.949999999999996%,Beginner
0.04853659144338414,7.0,6.2,93.6%,Advanced
0.24182985799851672,6.7,2.2,59.949999999999996%,Beginner
0.24200172480380322,3.9,5.2,78.15%,Intermediate
0.36776157547189414,6.6,8.1,33.85000000000001%,Beginner
0.10303178141067405,1.3,4.9,100%,Advanced
0.1892776512464367,5.0,5.1,99.8%,Advanced
0.11647353639665736,1.4,9.1,52.75%,Beginner
0.15283895469408065,9.5,3.7,93.6%,Advanced
0.15842463282838382,4.0,7.7,47.35%,Beginner
0.24177948079471379,7.4,1.5,100%,Advanced
0.17733010133600713,3.5,2.8,71.65%,Beginner
0.36907099932355825,3.5,1.2,78.85%,Beginner
0.311879802208337,4.5,3.8,80.94999999999999%,Intermediate
0.36879971481887686,6.1,2.1,63.1%,Beginner
0.3094358138655302,9.3,6.7,28.0%,Beginner
0.1692149262748452,7.2,9.6,86.4%,Advanced
0.20029629363680157,9.3,2.8,95.8%,Advanced
0.3767994377961643,3.4,5.9,58.15%,Beginner
0.18763724106551427,8.8,4.6,39.699999999999996%,Beginner
0.09127661286592276,3.7,5.5,100%,Advanced
0.2352847775384907,7.2,2.8,100%,Advanced
0.3134103661618552,9.7,9.0,15.850000000000009%,Beginner
0.3879085104929075,3.4,7.4,51.4%,Beginner
0.2710638175098786,1.1,1.2,100%,Intermediate
0.4028240057794629,8.7,7.7,26.200000000000003%,Beginner
0.15779092603963416,8.8,4.7,39.25%,Beginner
0.1345660050410043,3.8,6.4,54.1%,Beginner
0.26520648852713913,3.7,9.6,40.15%,Beginner
0.37974348426316323,5.8,8.9,33.85000000000001%,Beginner
0.14109575239518604,9.3,7.5,86.4%,Advanced
0.07129464023100751,6.2,4.8,71.5%,Intermediate
0.11268246127717105,3.0,2.0,100%,Advanced
0.13889173028939472,6.5,10.0,87.0%,Advanced
0.17446757061416704,8.9,3.6,95.0%,Advanced
0.19253035122571613,3.6,6.0,100%,Advanced
0.25332924699149034,6.8,5.2,96.0%,Advanced
0.13143858663616448,7.9,5.1,94.0%,Advanced
0.31732325998668726,8.9,9.2,18.549999999999997%,Beginner
0.1513756333371155,4.5,8.6,93.8%,Advanced
0.3248433698705588,1.1,2.5,83.8%,Beginner
0.2500431858279764,7.7,1.6,100%,Advanced
0.16574388632547188,1.2,8.2,77.10000000000001%,Intermediate
0.29044872951405987,2.6,4.4,68.5%,Beginner
0.27516253705920474,8.5,4.6,41.050000000000004%,Beginner
0.08439185397172655,8.3,5.2,93.0%,Advanced
0.22839864831533147,5.3,6.9,95.6%,Advanced
0.15811502283932946,2.9,6.0,100%,Advanced
0.342042674789923,7.7,2.4,54.550000000000004%,Beginner
0.23361846167091588,1.7,3.3,77.5%,Beginner
0.07732222809457297,8.3,4.4,94.6%,Advanced
0.18813336877164835,1.8,2.5,100%,Advanced
0.04963100405377431,8.9,1.7,98.8%,Advanced
0.1802305511640952,8.7,9.0,20.35000000000001%,Beginner
0.13882334558432405,9.4,7.1,87.0%,Advanced
0.09900743868157255,9.1,3.9,94.0%,Advanced
0.1286808984787274,3.8,9.4,63.800000000000004%,Intermediate
0.15309850247135925,7.5,7.5,90.0%,Advanced
0.1769249245562634,3.8,4.8,100%,Advanced
0.4382864179181833,9.5,4.9,35.2%,Beginner
0.13689847822255477,8.8,8.1,23.950000000000003%,Beginner
0.28212270465585315,2.6,3.3,73.45%,Beginner
0.4109904546912992,9.4,5.9,31.14999999999999%,Beginner
0.359307677876464,9.4,9.2,16.299999999999997%,Beginner
0.10622253975556242,2.6,8.8,97.2%,Advanced
0.29842489895997254,5.7,8.6,35.64999999999999%,Beginner
0.08308231639901342,1.2,4.3,100%,Advanced
0.0667899009715701,8.4,6.2,90.8%,Advanced
0.057486944090263385,4.6,5.4,100%,Advanced
0.18772800013729046,5.4,9.6,90.0%,Advanced
0.216744574991161,9.9,6.4,87.4%,Advanced
0.10837455800075656,4.2,5.2,100%,Advanced
0.07622458637345401,7.1,8.6,88.6%,Advanced
0.3757785743343204,6.9,5.5,44.199999999999996%,Beginner
0.21165881336216147,1.5,9.9,48.699999999999996%,Beginner
0.15834227316290342,7.1,4.2,97.4%,Advanced
0.18875252964597197,9.5,1.5,98.0%,Advanced
0.09247870238762973,7.4,7.3,90.6%,Advanced
0.30669470499774604,9.0,2.1,50.050000000000004%,Beginner
0.15559251909109292,4.7,2.3,100%,Advanced
0.30076716872286685,8.7,7.7,52.60000000000001%,Intermediate
0.27993926889962534,6.4,2.0,62.199999999999996%,Beginner
0.15397381153443873,9.8,9.0,82.4%,Advanced
0.09762758025082532,8.8,5.9,90.6%,Advanced
0.2734605892075075,3.9,1.7,74.8%,Beginner
0.057212522925103475,3.2,6.5,100%,Advanced
0.12527021776247713,8.5,7.6,27.549999999999997%,Beginner
0.06504353194545895,9.3,9.5,82.4%,Advanced
0.19212099618689396,2.0,7.4,57.699999999999996%,Beginner
0.13731171963335487,2.9,3.0,89.35%,Intermediate
0.426123225367978,3.8,5.1,59.95%,Beginner
0.22625146412928615,3.6,5.5,100%,Advanced
0.17269094364775986,9.5,4.3,37.9%,Beginner
0.3365105690134852,6.8,6.3,41.050000000000004%,Beginner
0.0873658361852049,3.7,1.6,100%,Advanced
0.2743074726037619,9.1,1.3,53.199999999999996%,Beginner
0.43900215429903267,3.7,2.7,71.2%,Beginner
0.4283283264634172,4.9,1.8,69.85%,Beginner
0.30558027473358107,4.0,3.2,67.6%,Beginner
0.11547220317182091,9.4,4.9,35.64999999999999%,Beginner
0.08446516424246213,1.3,7.9,100%,Advanced
0.22200372778884642,5.1,9.1,91.6%,Advanced
0.29574143596167607,2.4,2.1,79.75%,Beginner
0.1061545341636689,6.1,8.3,35.2%,Beginner
0.2184975225158171,8.5,2.3,98.4%,Advanced
0.18427481820280806,7.1,7.0,36.550000000000004%,Beginner
0.14757179856512886,5.2,8.0,93.6%,Advanced
0.16297066836414345,4.7,7.2,46.449999999999996%,Beginner
0.17939380546134234,2.7,7.6,99.4%,Advanced
0.18937477044636047,6.5,8.5,90.0%,Advanced
0.24772024154033645,6.8,8.5,31.14999999999999%,Beginner
0.4386996835134043,10.0,7.9,19.450000000000003%,Beginner
0.3610081729606009,1.6,8.5,54.550000000000004%,Beginner
0.13320359831118408,1.6,5.3,100%,Advanced
0.07955766528591814,5.6,3.9,76.75%,Intermediate
0.14508983810335585,5.8,3.2,59.5%,Beginner
0.12749122793987896,3.5,8.9,95.2%,Advanced
0.09484061782969123,3.9,9.2,93.8%,Advanced
0.06789522700907766,5.8,6.1,96.2%,Advanced
0.08922612504702132,1.7,5.2,100%,Advanced
0.3721627006357118,7.2,4.8,46.0%,Beginner
0.0725340614641705,6.1,1.7,100%,Advanced
0.3939810989990946,8.3,9.2,21.25%,Beginner
0.14240391886707388,2.0,2.6,79.3%,Beginner
0.06331487108916616,4.6,4.0,100%,Advanced
0.1862190474312115,1.1,2.3,100%,Advanced
0.16392822982394728,2.8,5.7,61.75%,Beginner
0.3603447434295905,6.2,3.2,57.699999999999996%,Beginner
0.10464115087837128,9.6,3.7,93.4%,Advanced
0.10518321522116353,6.3,7.3,92.8%,Advanced
0.43786118048400946,7.8,1.1,59.949999999999996%,Beginner
0.02712862893142302,1.4,4.3,100%,Advanced
0.23165269690149154,3.7,2.1,100%,Advanced
0.13909238853527414,3.8,2.0,100%,Advanced
0.05929813935940281,2.7,4.7,100%,Advanced
0.164494865925506,7.4,8.3,29.349999999999994%,Beginner
0.4419195099782331,7.5,1.6,59.050000000000004%,Beginner
0.21584030257012277,5.8,3.4,58.6%,Beginner
0.17474715789035622,4.3,5.4,100%,Advanced
0.15658588286470485,8.3,8.9,22.599999999999994%,Beginner
0.20479779397574654,9.6,4.9,34.75%,Beginner
0.2414001674104171,4.5,3.5,64.0%,Beginner
0.24657653009968053,8.7,2.7,97.2%,Advanced
0.21340021649365218,2.6,2.3,100%,Advanced
0.26174030725144465,6.1,4.4,52.75%,Beginner
0.25145974297311324,1.7,6.4,100%,Advanced
0.176849724469352,7.6,6.0,92.8%,Advanced
0.11562242078062736,6.1,7.7,92.4%,Advanced
0.4199710059004391,3.2,2.6,73.9%,Beginner
0.2619293428041986,1.5,2.3,82.9%,Beginner
0.1419766993454607,8.8,9.5,17.64999999999999%,Beginner
0.4264695439882422,6.6,6.3,41.95%,Beginner
0.3375220561106114,4.1,7.4,48.25%,Beginner
0.12511053936704783,1.5,6.0,100%,Advanced
0.12269010660301333,9.3,2.0,97.4%,Advanced
0.12431979940948096,6.6,9.1,88.6%,Advanced
0.3383027978875427,5.3,1.0,71.65%,Beginner
0.18178307564181628,9.0,9.9,82.2%,Advanced
0.28111852295369194,2.7,8.3,50.5%,Beginner
0.21244997353253744,2.2,2.2,100%,Advanced
0.13386319155254015,1.5,6.8,100%,Advanced
0.20072048143175197,7.4,9.6,86.0%,Advanced
0.14075751420901195,3.2,9.1,95.4%,Advanced
0.35249374769254577,7.0,4.0,50.5%,Beginner
0.14736031581311906,3.1,1.8,100%,Advanced
0.2129070550829006,2.4,6.6,78.5%,Intermediate
0.1293872126606168,4.8,1.6,100%,Advanced
0.16234710800566832,5.6,4.7,99.4%,Advanced
0.22677721647061969,9.8,3.7,62.75%,Intermediate
0.11933682527944398,6.6,6.7,93.4%,Advanced
0.12319982457623639,6.7,5.5,45.1%,Beginner
0.21792325989239247,8.6,6.9,55.75%,Intermediate
0.23684860861231774,1.9,5.3,67.6%,Beginner
0.11818713081321176,8.4,8.0,87.2%,Advanced
0.239787965762786,2.2,9.2,97.2%,Advanced
0.09041882806752156,4.1,4.5,100%,Advanced
0.20141867844203365,9.8,7.5,85.4%,Advanced
0.45942858192314495,3.0,5.2,63.1%,Beginner
0.19794072634894896,4.3,2.4,69.85%,Beginner
0.12738158219202764,4.1,2.3,100%,Advanced
0.3378411366632951,3.5,8.3,46.9%,Beginner
0.1493373261486188,3.1,3.5,70.3%,Beginner
0.3812007725764506,1.9,5.0,68.95%,Beginner
0.12567788010302736,1.9,6.7,61.300000000000004%,Beginner
0.10249321999808235,8.2,7.7,28.450000000000003%,Beginner
0.07635839565933573,6.9,8.2,89.8%,Advanced
0.08409137490892274,4.8,7.6,95.2%,Advanced
0.34235163034022265,4.6,7.6,45.1%,Beginner
0.06018639980251563,5.4,8.0,93.2%,Advanced
0.10239237711173997,7.0,5.3,95.4%,Advanced
0.1543206094795811,2.9,9.6,95.0%,Advanced
0.06137761790402318,3.4,2.1,100%,Advanced
0.3262997610882293,4.8,1.7,70.75%,Beginner
0.10424802819402358,7.5,9.8,85.4%,Advanced
0.21262198346188288,2.4,5.7,63.550000000000004%,Beginner
0.19976261961402922,4.9,5.0,100%,Advanced
0.09703703904128713,8.0,5.3,93.4%,Advanced
0.10141537651757916,9.0,3.7,94.6%,Advanced
0.4123812034815055,5.6,4.3,55.45%,Beginner
0.1939268746197675,2.8,9.5,95.4%,Advanced
0.23507264299441707,4.6,9.9,34.75%,Beginner
0.4058900301101814,7.8,9.9,20.35000000000001%,Beginner
0.23319575399132283,7.1,4.7,96.4%,Advanced
0.2132625103106075,5.3,4.8,99.8%,Advanced
0.19996813884548453,3.7,9.4,41.05%,Beginner
0.07175641653452346,2.7,2.7,100%,Advanced
0.17307390999300123,7.9,5.1,41.5%,Beginner
0.13599484425578406,9.2,4.8,61.0%,Intermediate
0.2494184863474961,1.8,7.1,100%,Advanced
0.13664950628334635,1.2,4.7,100%,Advanced
0.11358112821135755,9.2,5.6,90.4%,Advanced
0.2238157763131607,3.6,4.2,82.69999999999999%,Intermediate
0.17290595120364313,5.8,1.2,100%,Advanced
0.22556143552414792,2.8,2.1,100%,Advanced
0.19615330764079383,6.9,3.0,55.449999999999996%,Beginner
0.14089608095910203,2.5,3.0,75.25%,Beginner
0.1068729544131452,6.2,2.1,62.65%,Beginner
0.3164911185114177,7.2,4.0,70.80000000000001%,Intermediate
0.15721151095140848,6.9,4.3,49.6%,Beginner
0.1786957646596083,8.3,3.9,95.6%,Advanced
0.12127134335596096,1.1,7.8,78.85%,Intermediate
0.29511279813868385,2.1,2.2,80.65%,Beginner
0.4119287979505972,5.5,8.1,38.800000000000004%,Beginner
0.29749018993607046,1.1,1.2,89.65%,Beginner
0.19332278852255125,7.9,7.6,89.0%,Advanced
0.26866323263096226,5.8,2.1,64.44999999999999%,Beginner
0.20961943108806558,2.6,7.0,100%,Advanced
0.21554783687208703,3.6,3.7,100%,Advanced
0.20457120825344274,3.0,5.2,100%,Advanced
0.22636971375648435,7.5,6.4,92.2%,Advanced
0.43951739000499057,3.4,2.6,73.0%,Beginner
0.34348206100962086,4.4,6.4,51.4%,Beginner
0.14743446118431291,8.7,2.2,98.2%,Advanced
0.14845622652256565,5.0,5.2,99.6%,Advanced
0.18347914617269898,8.7,3.6,95.4%,Advanced
0.2375214317409148,9.0,6.9,88.2%,Advanced
0.19085204084909624,1.4,2.4,100%,Advanced
0.24166472309903636,4.8,6.5,49.15%,Beginner
0.42479662297489784,2.2,8.2,53.2%,Beginner
0.2073316249943495,7.2,7.0,91.6%,Advanced
0.18418620806536254,1.1,2.3,100%,Advanced
0.21245156536686458,5.1,1.2,71.65%,Beginner
0.24910927605329777,4.6,3.4,100%,Advanced
0.12156857109326649,8.4,2.3,51.85%,Beginner
0.09728429121452002,4.3,2.3,100%,Advanced
0.10220520786922811,3.6,1.6,76.6%,Beginner
0.37570922228451037,2.5,9.6,45.550000000000004%,Beginner
0.39411198897722777,8.7,8.4,23.049999999999997%,Beginner
0.1136617025389403,9.0,4.7,92.6%,Advanced
0.22195811682893934,4.0,9.2,40.6%,Beginner
0.11215602527513079,1.4,6.2,65.80000000000001%,Beginner
0.19840821173866577,1.4,6.4,100%,Advanced
0.18096631598163787,5.1,8.6,92.6%,Advanced
0.1578806230730633,3.1,2.2,100%,Advanced
0.10959942222893211,3.0,7.5,52.75%,Beginner
0.11966803036055812,7.6,6.0,92.8%,Advanced
0.42947762556532276,8.3,9.3,20.799999999999997%,Beginner
0.09516328231619273,3.1,3.3,100%,Advanced
0.08093614283895043,6.7,9.6,87.4%,Advanced
0.221502657457514,5.0,8.6,92.8%,Advanced
0.11849642096211721,7.9,7.0,32.95%,Beginner
0.20944892088294104,5.2,2.6,100%,Advanced
0.14615542829531886,1.3,6.2,66.25%,Beginner
0.39088047432333145,3.0,9.4,44.199999999999996%,Beginner
0.13927826753635794,6.8,2.7,100%,Advanced
0.21164806545297982,5.0,4.5,57.25%,Beginner
0.07372040232944095,2.3,4.4,100%,Advanced
0.24748457825107525,2.9,3.2,100%,Advanced
0.39879461129199467,6.1,2.8,59.95%,Beginner
0.28866897325114366,6.4,3.3,76.05000000000001%,Intermediate
0.1922047803126204,1.0,6.2,67.6%,Beginner
0.2108923964831631,7.8,1.2,100%,Advanced
0.3983192048190074,6.7,6.6,40.15%,Beginner
0.39991566950714863,7.6,8.1,29.35000000000001%,Beginner
0.15019963942340084,7.1,9.4,25.75%,Beginner
0.25942363011226427,5.8,4.3,54.550000000000004%,Beginner
0.08160747043347562,9.1,9.8,82.2%,Advanced
0.150721433083799,5.0,1.1,100%,Advanced
0.18326059075617718,5.0,2.8,64.9%,Beginner
0.23087990776807266,8.7,5.6,91.4%,Advanced
0.17833151962862315,3.1,3.0,72.55%,Beginner
0.129037747347022,6.6,8.2,33.400000000000006%,Beginner
0.2060200281489375,7.2,2.4,100%,Advanced
0.27385408675911127,6.6,3.4,55.0%,Beginner
0.17895462463017692,7.6,8.8,87.2%,Advanced
0.12819599864378092,6.4,4.1,99.0%,Advanced
0.3833151546942897,4.4,8.4,42.4%,Beginner
0.29954957356697204,4.9,4.5,77.1%,Intermediate
0.33376222646082127,9.2,4.2,39.7%,Beginner
0.11375984599278972,1.6,6.8,100%,Advanced
0.2904534261567373,2.4,9.0,48.699999999999996%,Beginner
0.13313989875975696,1.6,7.3,100%,Advanced
0.20296911461184508,3.2,8.4,96.8%,Advanced
0.23716473415350778,3.7,6.9,98.8%,Advanced
0.11937487939004389,6.3,3.9,99.6%,Advanced
0.18742615348508856,8.8,3.1,96.2%,Advanced
0.35188302072057503,1.9,2.7,79.3%,Beginner
0.09637693993033758,5.0,1.1,100%,Advanced
0.29867664466032706,2.7,2.6,76.15%,Beginner
0.3548939825791455,1.6,4.4,73.0%,Beginner
0.139323331275022,5.5,1.6,68.05%,Beginner
0.3918896330622079,7.3,3.6,50.949999999999996%,Beginner
0.18390836964408402,6.9,1.3,63.099999999999994%,Beginner
0.4153843890793217,9.4,6.8,27.10000000000001%,Beginner
0.3025538333262896,1.7,9.8,48.25%,Beginner
0.27603165842051497,6.2,5.7,46.449999999999996%,Beginner
0.10146414672836951,3.6,7.3,50.949999999999996%,Beginner
0.2069965065553889,7.7,6.3,92.0%,Advanced
0.2960112035590067,7.8,8.3,27.549999999999997%,Beginner
0.4424324900990614,3.5,2.8,71.65%,Beginner
0.2321659718437453,4.1,5.3,57.7%,Beginner
0.4065038103227771,4.6,3.5,63.550000000000004%,Beginner
0.40816997338835864,7.1,7.4,34.75%,Beginner
0.33086477948794646,8.5,8.2,24.85000000000001%,Beginner
0.112510863435139,6.7,6.2,94.2%,Advanced
0.08752964392644172,3.6,4.8,100%,Advanced
0.18201293148209996,2.7,8.7,97.2%,Advanced
0.26269119351691905,3.8,4.4,63.1%,Beginner
0.1632657785521968,7.3,4.5,96.4%,Advanced
0.1520482414712076,8.1,3.6,96.6%,Advanced
0.332696330410856,5.4,7.6,41.5%,Beginner
0.4303459680239791,3.7,4.4,63.55%,Beginner
0.21787642336108734,6.0,5.6,96.8%,Advanced
0.3995341426984223,6.7,6.6,40.15%,Beginner
0.1290277277651219,4.7,6.8,97.0%,Advanced
0.13590241540987494,6.4,7.2,92.8%,Advanced
0.21532103312035245,5.1,3.9,59.5%,Beginner
0.3382553379851231,8.4,4.5,41.949999999999996%,Beginner
0.34748740768756214,2.0,9.5,48.25%,Beginner
0.07289911950416168,6.0,7.2,93.6%,Advanced
0.22626339789121278,7.7,8.0,88.6%,Advanced
0.20209093837078476,8.6,3.0,96.8%,Advanced
0.166800626207282,2.0,2.6,100%,Advanced
0.21786535467005153,4.5,8.2,94.6%,Advanced
0.41349151916530563,8.9,8.0,23.950000000000003%,Beginner
0.19628257742181734,6.3,8.9,89.6%,Advanced
0.22242184678049412,4.5,5.6,54.550000000000004%,Beginner
0.08745845763867548,7.1,2.6,100%,Advanced
0.12331947068750884,7.8,3.0,72.19999999999999%,Intermediate
0.3816049666029128,3.7,3.9,65.80000000000001%,Beginner
0.2242429405044168,2.9,5.5,100%,Advanced
0.2109140840875413,4.1,3.7,64.9%,Beginner
0.15770350312079545,9.4,8.9,17.64999999999999%,Beginner
0.13937335148078261,5.1,3.6,100%,Advanced
0.1596760359812194,3.9,3.7,100%,Advanced
0.3914769515566833,1.6,3.0,79.3%,Beginner
0.40961692509629577,9.5,3.6,41.050000000000004%,Beginner
0.17113088318478561,2.8,2.6,100%,Advanced
0.11366651767941213,5.9,8.6,91.0%,Advanced
0.2288696233562859,7.1,1.2,100%,Advanced
0.2651110196933229,2.0,1.1,86.05%,Beginner
0.38798876564070733,4.9,5.5,53.199999999999996%,Beginner
0.15012783688812067,5.7,7.2,41.949999999999996%,Beginner
0.3957518269764198,6.2,5.8,46.0%,Beginner
0.14282131274965362,9.2,7.2,26.200000000000003%,Beginner
0.16432890790361215,4.6,9.2,92.4%,Advanced
0.1776807799925633,5.7,8.2,92.2%,Advanced
0.10919371722636653,3.8,5.5,58.15%,Beginner
0.42023910154258715,8.2,4.1,44.650000000000006%,Beginner
0.12388043442271808,9.6,1.2,98.4%,Advanced
0.21404463952981911,5.8,8.3,91.8%,Advanced
0.2504157112132431,4.4,7.1,97.0%,Advanced
0.23351839245157024,9.8,4.0,92.4%,Advanced
0.13908977362282357,6.0,3.3,58.15%,Beginner
0.21260620641748487,5.2,1.8,100%,Advanced
0.08645534000538112,3.7,1.8,100%,Advanced
0.19772733627561684,6.0,2.6,61.300000000000004%,Beginner
0.31405848222338334,2.2,6.3,61.75%,Beginner
0.21048661503316507,7.1,8.8,28.450000000000003%,Beginner
0.17380758622140094,9.1,3.4,43.75%,Beginner
0.1259939946611045,4.0,6.1,99.8%,Advanced
0.29487462096941697,4.5,9.7,36.1%,Beginner
0.43028814602304133,9.7,7.3,23.5%,Beginner
0.25407567585290763,5.0,1.9,100%,Advanced
0.21886509493192616,6.8,8.3,89.8%,Advanced
0.3971498481065957,8.6,6.2,33.39999999999999%,Beginner
0.07594698704097903,9.2,5.4,90.8%,Advanced
0.23839619097814657,6.6,2.7,100%,Advanced
0.20035084175905246,3.8,2.2,100%,Advanced
0.2925707049680203,6.2,5.4,47.8%,Beginner
0.22845510669006563,3.7,3.8,66.25%,Beginner
0.2307824882186569,1.1,3.2,100%,Advanced
0.32556992889080255,6.4,9.6,28.0%,Beginner
0.09747123208850278,1.4,8.5,100%,Advanced
0.16628555134351064,4.4,4.6,78.5%,Intermediate
0.16250466470904554,2.2,5.1,100%,Advanced
0.3387182699981867,1.4,5.4,69.4%,Beginner
0.32266273678419566,5.1,7.4,43.75%,Beginner
0.106057853498997,1.2,5.3,100%,Advanced
0.11582330828349044,2.3,1.4,97.05%,Intermediate
0.17058280007981702,7.8,1.3,100%,Advanced
0.1382668928296347,8.1,1.1,100%,Advanced
0.22704268345960363,6.3,9.5,88.4%,Advanced
0.19565940949005006,7.1,4.4,97.0%,Advanced
0.15346750651511193,8.0,5.1,41.050000000000004%,Beginner
0.19475852411358993,9.5,1.5,50.5%,Beginner
0.22800371913869527,3.0,5.9,59.949999999999996%,Beginner
0.13489927129109316,1.2,4.0,100%,Advanced
0.3649343888951755,7.5,5.5,41.5%,Beginner
0.2434942468658831,6.1,5.4,97.0%,Advanced
0.21787247488980965,4.8,4.2,59.5%,Beginner
0.4474134027410688,8.2,6.7,32.95%,Beginner
0.06407065261249353,6.8,1.8,100%,Advanced
0.2294916261081541,8.2,4.7,94.2%,Advanced
0.10807674210342792,2.1,7.1,58.6%,Beginner
0.1895731486843455,9.2,4.3,93.0%,Advanced
0.21959962834781807,6.4,2.2,61.3%,Beginner
0.08639990549371261,4.2,5.5,100%,Advanced
0.43131222672432473,8.8,6.5,31.14999999999999%,Beginner
0.40697323075560815,1.1,3.0,81.55%,Beginner
0.18235123087435262,8.8,3.4,95.6%,Advanced
0.3950294116095235,9.0,5.6,34.3%,Beginner
0.12369466345419326,6.7,4.2,98.2%,Advanced
0.27216813772784637,8.7,7.1,28.900000000000006%,Beginner
0.240106180650874,4.7,3.3,64.0%,Beginner
0.23571665785047524,7.7,3.9,47.800000000000004%,Beginner
0.38388471914529015,3.3,2.4,74.35%,Beginner
0.41128348355552563,9.7,5.6,31.150000000000006%,Beginner
0.33490208927254844,6.8,3.5,53.65%,Beginner
0.21508886988854395,1.3,2.0,100%,Advanced
0.20493691960659685,9.3,5.3,34.3%,Beginner
0.14721537339121243,5.9,3.4,100%,Advanced
0.12661896992658095,6.1,4.5,72.9%,Intermediate
0.18520813867959995,2.4,6.9,100%,Advanced
0.35939453061190607,9.3,1.9,49.599999999999994%,Beginner
0.1236296483041611,5.7,5.9,47.8%,Beginner
0.103522134062248,6.7,1.3,100%,Advanced
0.19785046516078572,8.0,8.1,87.8%,Advanced
0.24298126892012942,4.4,5.4,55.9%,Beginner
0.14108703497546096,7.2,2.2,100%,Advanced
0.16630049806263192,7.4,5.5,94.2%,Advanced
0.25350898726385257,4.3,6.1,73.60000000000001%,Intermediate
